# truecount	recall	nodecounts	precision	adjaccuracy	truenodecounts	f1score	accuracy
5.800000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 3.600000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
5.700000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 3.400000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
3.600000000000000000e+01 8.888888888888888395e-01 9.300000000000000000e+01 8.000000000000000444e-01 2.461538461538461675e-01 2.500000000000000000e+01 8.421052631578946901e-01 2.461538461538461675e-01
6.700000000000000000e+01 8.805970149253731227e-01 9.300000000000000000e+01 8.939393939393939226e-01 4.275362318840579823e-01 4.300000000000000000e+01 8.872180451127819056e-01 4.275362318840579823e-01
8.200000000000000000e+01 3.658536585365853577e-01 9.300000000000000000e+01 6.122448979591836871e-01 2.615518744551002459e-02 3.500000000000000000e+01 4.580152671755725047e-01 2.615518744551002459e-02
5.400000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 3.600000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.100000000000000000e+02 2.909090909090908950e-01 9.300000000000000000e+01 4.637681159420289911e-01 2.700421940928270093e-02 3.400000000000000000e+01 3.575418994413407936e-01 2.700421940928270093e-02
2.180000000000000000e+02 8.119266055045871733e-01 9.300000000000000000e+01 7.564102564102563875e-01 3.614457831325301046e-02 1.000000000000000000e+02 7.831858407079645978e-01 3.614457831325301046e-02
4.100000000000000000e+01 8.048780487804878536e-01 9.300000000000000000e+01 1.000000000000000000e+00 3.333333333333333148e-01 2.300000000000000000e+01 8.918918918918918859e-01 3.333333333333333148e-01
6.700000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 9.436619718309858795e-01 7.613636363636363535e-01 4.800000000000000000e+01 9.710144927536231707e-01 7.613636363636363535e-01
1.750000000000000000e+02 3.428571428571428603e-01 9.300000000000000000e+01 6.593406593406593297e-01 3.816793893129771104e-02 1.170000000000000000e+02 4.511278195488721554e-01 3.816793893129771104e-02
1.560000000000000000e+02 3.397435897435897578e-01 9.300000000000000000e+01 8.983050847457627608e-01 2.885138813282525985e-02 6.800000000000000000e+01 4.930232558139535093e-01 2.885138813282525985e-02
7.000000000000000000e+01 5.999999999999999778e-01 9.300000000000000000e+01 6.363636363636363535e-01 1.210374639769452448e-01 4.600000000000000000e+01 6.176470588235294379e-01 1.210374639769452448e-01
2.700000000000000000e+02 7.037037037037037202e-01 9.300000000000000000e+01 1.000000000000000000e+00 8.991954566966398055e-02 1.120000000000000000e+02 8.260869565217391353e-01 8.991954566966398055e-02
2.020000000000000000e+02 3.564356435643564192e-01 9.300000000000000000e+01 9.000000000000000222e-01 1.729937530033637608e-02 8.500000000000000000e+01 5.106382978723403854e-01 1.729937530033637608e-02
1.280000000000000000e+02 6.093750000000000000e-01 9.300000000000000000e+01 8.571428571428570953e-01 6.927175843694494128e-02 6.100000000000000000e+01 7.123287671232876317e-01 6.927175843694494128e-02
1.550000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 8.908045977011493921e-01 8.908045977011493921e-01 1.050000000000000000e+02 9.422492401215805113e-01 8.908045977011493921e-01
9.700000000000000000e+01 9.175257731958762486e-01 9.300000000000000000e+01 8.989898989898990056e-01 6.496350364963503488e-01 7.100000000000000000e+01 9.081632653061224580e-01 6.496350364963503488e-01
1.780000000000000000e+02 3.314606741573033477e-01 9.300000000000000000e+01 5.728155339805824919e-01 3.757961783439490305e-02 9.500000000000000000e+01 4.199288256227757810e-01 3.757961783439490305e-02
5.600000000000000000e+01 6.250000000000000000e-01 9.300000000000000000e+01 7.608695652173913526e-01 1.440329218106995990e-01 3.500000000000000000e+01 6.862745098039215730e-01 1.440329218106995990e-01
3.500000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 9.722222222222222099e-01 9.722222222222222099e-01 2.700000000000000000e+01 9.859154929577464976e-01 9.722222222222222099e-01
4.600000000000000000e+01 4.565217391304347561e-01 9.300000000000000000e+01 5.250000000000000222e-01 8.713692946058090860e-02 2.400000000000000000e+01 4.883720930232557933e-01 8.713692946058090860e-02
4.300000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 8.958333333333333703e-01 1.557971014492753603e-01 2.500000000000000000e+01 9.450549450549450281e-01 1.557971014492753603e-01
6.300000000000000000e+01 8.095238095238095344e-01 9.300000000000000000e+01 7.846153846153846034e-01 9.514925373134328068e-02 4.700000000000000000e+01 7.968750000000000000e-01 9.514925373134328068e-02
8.900000000000000000e+01 6.741573033707864981e-01 9.300000000000000000e+01 9.523809523809523281e-01 5.037783375314861672e-02 4.700000000000000000e+01 7.894736842105263275e-01 5.037783375314861672e-02
1.060000000000000000e+02 9.622641509433962348e-01 9.300000000000000000e+01 8.499999999999999778e-01 9.568480300187617860e-02 5.900000000000000000e+01 9.026548672566371279e-01 9.568480300187617860e-02
2.780000000000000000e+02 5.359712230215827322e-01 9.300000000000000000e+01 8.975903614457830804e-01 4.922365378262305580e-02 9.500000000000000000e+01 6.711711711711711992e-01 4.922365378262305580e-02
2.370000000000000000e+02 7.510548523206751481e-01 9.300000000000000000e+01 9.468085106382978511e-01 5.041064854148966101e-02 1.220000000000000000e+02 8.376470588235294112e-01 5.041064854148966101e-02
2.040000000000000000e+02 4.950980392156862919e-01 9.300000000000000000e+01 8.278688524590164244e-01 1.618589743589743668e-01 1.040000000000000000e+02 6.196319018404907730e-01 1.618589743589743668e-01
1.570000000000000000e+02 9.490445859872611578e-01 9.300000000000000000e+01 9.085365853658536883e-01 1.808252427184466049e-01 1.000000000000000000e+02 9.283489096573208643e-01 1.808252427184466049e-01
7.100000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 3.900000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
